path,total_conversions,total_conversion_value,total_null
Twitter > Podcast Advertising > Twitter > Podcast Advertising,0,0.0,2
Twitter > Podcast Advertising > Twitter > Podcast Advertising > Facebook > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Twitter > Podcast Advertising > TikTok,0,0.0,1
Twitter > Podcast Advertising > Twitter > SMS Marketing,1,428.46,1
Twitter > Podcast Advertising > Twitter > SMS Marketing > LinkedIn > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Twitter > SMS Marketing > Online Display,1,561.59,0
Twitter > Podcast Advertising > Twitter > SMS Marketing > Podcast Advertising,0,0.0,2
Twitter > Podcast Advertising > Twitter > Snapchat > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Twitter > TikTok,1,464.84,1
Twitter > Podcast Advertising > Twitter > Twitter,0,0.0,3
Twitter > Podcast Advertising > YouTube,0,0.0,2
Twitter > Podcast Advertising > YouTube > Content Marketing > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > YouTube > Instagram,0,0.0,1
Twitter > Podcast Advertising > YouTube > Instagram > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > YouTube > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > YouTube > Pinterest > Online Display > Influencer Marketing,0,0.0,1
Twitter > Podcast Advertising > YouTube > Twitter > LinkedIn > Google Paid Search > Online Display > Online Display > SMS Marketing,0,0.0,1
Twitter > Referral Programs,2,849.34,15
Twitter > Referral Programs > Content Marketing,1,473.68,1
Twitter > Referral Programs > Email,0,0.0,1
Twitter > Referral Programs > Google Paid Search,0,0.0,1
Twitter > Referral Programs > Instagram > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > Referral Programs > Instagram > Twitter,0,0.0,1
Twitter > Referral Programs > LinkedIn,0,0.0,2
Twitter > Referral Programs > LinkedIn > Bing Paid Search > LinkedIn > LinkedIn,0,0.0,1
Twitter > Referral Programs > LinkedIn > Bing Paid Search > TikTok,0,0.0,1
Twitter > Referral Programs > Online Display,0,0.0,2
Twitter > Referral Programs > Online Display > TikTok,0,0.0,1
Twitter > Referral Programs > Organic Search,0,0.0,1
Twitter > Referral Programs > Organic Search > Pinterest > TikTok,0,0.0,1
Twitter > Referral Programs > Pinterest,0,0.0,1
Twitter > Referral Programs > Pinterest > Online Display,0,0.0,1
Twitter > Referral Programs > Pinterest > Organic Search > Podcast Advertising,0,0.0,1
Twitter > Referral Programs > Pinterest > Pinterest > Bing Paid Search,0,0.0,1
Twitter > Referral Programs > Podcast Advertising,0,0.0,3
Twitter > Referral Programs > Podcast Advertising > Content Marketing,0,0.0,1
Twitter > Referral Programs > Podcast Advertising > TikTok,0,0.0,1
Twitter > Referral Programs > Referral Programs,0,0.0,1
Twitter > Referral Programs > SMS Marketing,0,0.0,1
Twitter > Referral Programs > SMS Marketing > Online Display,0,0.0,1
Twitter > Referral Programs > SMS Marketing > Pinterest,0,0.0,1
Twitter > Referral Programs > TikTok,0,0.0,1
Twitter > Referral Programs > Twitter,0,0.0,2
Twitter > Referral Programs > Twitter > Content Marketing,0,0.0,1
Twitter > Referral Programs > Twitter > Twitter,0,0.0,1
Twitter > SMS Marketing,11,4863.9,160
Twitter > SMS Marketing > Affiliate Marketing,0,0.0,1
Twitter > SMS Marketing > Affiliate Marketing > SMS Marketing,0,0.0,1
Twitter > SMS Marketing > Bing Paid Search,0,0.0,4
Twitter > SMS Marketing > Bing Paid Search > Content Marketing > Online Display > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Bing Paid Search > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Bing Paid Search > Podcast Advertising > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Bing Paid Search > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Content Marketing,0,0.0,9
Twitter > SMS Marketing > Content Marketing > Content Marketing,1,791.2,0
Twitter > SMS Marketing > Content Marketing > Email,0,0.0,1
Twitter > SMS Marketing > Content Marketing > Online Display,0,0.0,1
Twitter > SMS Marketing > Content Marketing > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Content Marketing > Podcast Advertising > Online Display > Snapchat,0,0.0,1
Twitter > SMS Marketing > Content Marketing > Snapchat > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Direct,0,0.0,2
Twitter > SMS Marketing > Direct > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Email,1,957.94,3
Twitter > SMS Marketing > Email > Instagram > LinkedIn > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Email > LinkedIn > Twitter,0,0.0,1
Twitter > SMS Marketing > Email > Online Display,0,0.0,1
Twitter > SMS Marketing > Email > Pinterest,0,0.0,1
Twitter > SMS Marketing > Email > Pinterest > Twitter,0,0.0,1
Twitter > SMS Marketing > Email > TikTok > Pinterest,0,0.0,1
Twitter > SMS Marketing > Email > Twitter > LinkedIn > Pinterest > Affiliate Marketing,0,0.0,1
Twitter > SMS Marketing > Facebook,2,1932.8600000000001,6
Twitter > SMS Marketing > Facebook > Facebook > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Facebook > LinkedIn > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Facebook > LinkedIn > Snapchat,0,0.0,1
Twitter > SMS Marketing > Facebook > Online Display,0,0.0,1
Twitter > SMS Marketing > Facebook > Podcast Advertising,1,588.36,1
Twitter > SMS Marketing > Facebook > SMS Marketing,0,0.0,3
Twitter > SMS Marketing > Facebook > Twitter,0,0.0,1
Twitter > SMS Marketing > Google Paid Search,0,0.0,2
Twitter > SMS Marketing > Google Paid Search > Online Display,0,0.0,1
Twitter > SMS Marketing > Google Paid Search > Snapchat,0,0.0,1
Twitter > SMS Marketing > Influencer Marketing,0,0.0,2
Twitter > SMS Marketing > Instagram,0,0.0,2
Twitter > SMS Marketing > Instagram > Instagram,0,0.0,1
Twitter > SMS Marketing > Instagram > Online Display,0,0.0,1
Twitter > SMS Marketing > Instagram > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Instagram > Twitter,0,0.0,1
Twitter > SMS Marketing > LinkedIn,0,0.0,14
Twitter > SMS Marketing > LinkedIn > Content Marketing,1,985.86,1
Twitter > SMS Marketing > LinkedIn > Content Marketing > Content Marketing,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Content Marketing > Pinterest,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Email > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Facebook,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Google Paid Search > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > LinkedIn > LinkedIn,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Online Display > Instagram,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Pinterest,0,0.0,2
Twitter > SMS Marketing > LinkedIn > Pinterest > Podcast Advertising,0,0.0,2
Twitter > SMS Marketing > LinkedIn > Podcast Advertising,0,0.0,2
Twitter > SMS Marketing > LinkedIn > Podcast Advertising > Facebook,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Podcast Advertising > Pinterest,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > LinkedIn > SMS Marketing,0,0.0,1
Twitter > SMS Marketing > LinkedIn > SMS Marketing > Online Display > Referral Programs > Online Display,0,0.0,1
Twitter > SMS Marketing > LinkedIn > TikTok,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Twitter > LinkedIn > Online Display,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Twitter > Podcast Advertising > Bing Paid Search > Organic Search,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Twitter > Podcast Advertising > Instagram > Email,0,0.0,1
Twitter > SMS Marketing > LinkedIn > Twitter > TikTok,0,0.0,1
Twitter > SMS Marketing > Online Display,1,897.63,17
Twitter > SMS Marketing > Online Display > Affiliate Marketing,0,0.0,1
Twitter > SMS Marketing > Online Display > Bing Paid Search,0,0.0,1
Twitter > SMS Marketing > Online Display > Bing Paid Search > Pinterest > Organic Search,0,0.0,1
Twitter > SMS Marketing > Online Display > Email > Twitter > Podcast Advertising > LinkedIn,1,673.56,0
Twitter > SMS Marketing > Online Display > Facebook,0,0.0,1
Twitter > SMS Marketing > Online Display > Facebook > Twitter > Facebook,0,0.0,1
Twitter > SMS Marketing > Online Display > Instagram,0,0.0,1
Twitter > SMS Marketing > Online Display > Instagram > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Online Display > Instagram > Podcast Advertising > Online Display,0,0.0,1
Twitter > SMS Marketing > Online Display > LinkedIn > Online Display,0,0.0,1
Twitter > SMS Marketing > Online Display > LinkedIn > TikTok > Twitter,0,0.0,1
Twitter > SMS Marketing > Online Display > Online Display > Affiliate Marketing,0,0.0,1
Twitter > SMS Marketing > Online Display > Online Display > Online Display > SMS Marketing,0,0.0,1
Twitter > SMS Marketing > Online Display > Online Display > Twitter > Twitter > YouTube,0,0.0,1
Twitter > SMS Marketing > Online Display > Pinterest,0,0.0,2
Twitter > SMS Marketing > Online Display > Pinterest > Pinterest > YouTube,1,561.51,0
Twitter > SMS Marketing > Online Display > Podcast Advertising > Online Display,0,0.0,1
Twitter > SMS Marketing > Online Display > TikTok > Twitter,0,0.0,1
Twitter > SMS Marketing > Online Display > Twitter,0,0.0,2
Twitter > SMS Marketing > Online Display > Twitter > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Organic Search,0,0.0,7
Twitter > SMS Marketing > Organic Search > Online Display,0,0.0,1
Twitter > SMS Marketing > Organic Search > Pinterest,0,0.0,1
Twitter > SMS Marketing > Organic Search > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Organic Search > Podcast Advertising > Email,0,0.0,1
Twitter > SMS Marketing > Organic Search > Referral Programs,0,0.0,1
Twitter > SMS Marketing > Organic Search > Twitter,0,0.0,1
Twitter > SMS Marketing > Pinterest,2,715.46,13
Twitter > SMS Marketing > Pinterest > Bing Paid Search > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Pinterest > Content Marketing,0,0.0,1
Twitter > SMS Marketing > Pinterest > Content Marketing > Content Marketing,0,0.0,1
Twitter > SMS Marketing > Pinterest > Email > Online Display > Pinterest > Twitter > Online Display,0,0.0,1
Twitter > SMS Marketing > Pinterest > Instagram,0,0.0,1
Twitter > SMS Marketing > Pinterest > LinkedIn,0,0.0,2
Twitter > SMS Marketing > Pinterest > LinkedIn > Content Marketing,0,0.0,1
Twitter > SMS Marketing > Pinterest > LinkedIn > Twitter > Twitter > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Pinterest > Online Display,0,0.0,1
Twitter > SMS Marketing > Pinterest > Organic Search > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Pinterest > Pinterest,0,0.0,3
Twitter > SMS Marketing > Pinterest > Podcast Advertising > Email > Pinterest,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > Podcast Advertising > Pinterest,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > SMS Marketing > LinkedIn > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > Twitter,0,0.0,1
Twitter > SMS Marketing > Pinterest > Podcast Advertising > Twitter > Pinterest > LinkedIn > Podcast Advertising > TikTok > YouTube,0,0.0,1
Twitter > SMS Marketing > Pinterest > SMS Marketing,0,0.0,2
Twitter > SMS Marketing > Pinterest > TikTok > Affiliate Marketing,0,0.0,1
Twitter > SMS Marketing > Pinterest > Twitter,0,0.0,1
Twitter > SMS Marketing > Pinterest > Twitter > Facebook,1,702.25,0
Twitter > SMS Marketing > Podcast Advertising,1,559.44,21
Twitter > SMS Marketing > Podcast Advertising > Email,1,276.19,0
Twitter > SMS Marketing > Podcast Advertising > Email > LinkedIn,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Email > Online Display,1,794.48,0
Twitter > SMS Marketing > Podcast Advertising > Email > Twitter > Facebook > LinkedIn > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Influencer Marketing,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > LinkedIn,1,300.48,1
Twitter > SMS Marketing > Podcast Advertising > Online Display,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Online Display > Bing Paid Search,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Organic Search,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Pinterest,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Podcast Advertising,0,0.0,4
Twitter > SMS Marketing > Podcast Advertising > Podcast Advertising > Organic Search,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > Podcast Advertising > Podcast Advertising > TikTok,0,0.0,1
Twitter > SMS Marketing > Podcast Advertising > SMS Marketing,0,0.0,2
Twitter > SMS Marketing > Podcast Advertising > TikTok > Email,0,0.0,1
Twitter > SMS Marketing > Referral Programs,0,0.0,1
Twitter > SMS Marketing > SMS Marketing,1,54.61,11
Twitter > SMS Marketing > SMS Marketing > LinkedIn,0,0.0,1
Twitter > SMS Marketing > SMS Marketing > Online Display,0,0.0,1
Twitter > SMS Marketing > SMS Marketing > Pinterest > Content Marketing,0,0.0,1
Twitter > SMS Marketing > SMS Marketing > Podcast Advertising,0,0.0,3
Twitter > SMS Marketing > SMS Marketing > Podcast Advertising > Online Display,0,0.0,1
Twitter > SMS Marketing > SMS Marketing > SMS Marketing,1,440.19,0
Twitter > SMS Marketing > SMS Marketing > SMS Marketing > Organic Search,0,0.0,1
Twitter > SMS Marketing > SMS Marketing > Twitter > Facebook,0,0.0,1
Twitter > SMS Marketing > Snapchat > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Snapchat > SMS Marketing > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > TikTok,1,368.85,8
Twitter > SMS Marketing > TikTok > Instagram,0,0.0,1
Twitter > SMS Marketing > TikTok > Organic Search > Twitter > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > TikTok > Pinterest,1,663.23,0
Twitter > SMS Marketing > TikTok > Podcast Advertising > Affiliate Marketing > Facebook > Facebook,1,194.98,0
Twitter > SMS Marketing > TikTok > SMS Marketing > TikTok,1,853.36,0
Twitter > SMS Marketing > TikTok > Twitter > Online Display,1,468.09,0
Twitter > SMS Marketing > TikTok > Twitter > Pinterest,0,0.0,1
Twitter > SMS Marketing > Twitter,0,0.0,11
Twitter > SMS Marketing > Twitter > Content Marketing,0,0.0,1
Twitter > SMS Marketing > Twitter > Email,0,0.0,1
Twitter > SMS Marketing > Twitter > Email > Bing Paid Search > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Twitter > Online Display > LinkedIn > Twitter,0,0.0,1
Twitter > SMS Marketing > Twitter > Pinterest > Twitter,1,758.63,0
Twitter > SMS Marketing > Twitter > Podcast Advertising > SMS Marketing > Online Display > Pinterest,0,0.0,1
Twitter > SMS Marketing > Twitter > Podcast Advertising > TikTok > Podcast Advertising,0,0.0,1
Twitter > SMS Marketing > Twitter > Twitter,0,0.0,1
Twitter > SMS Marketing > YouTube > Online Display > TikTok,0,0.0,1
Twitter > Snapchat,9,3974.07,25
Twitter > Snapchat > Affiliate Marketing > Pinterest,0,0.0,1
Twitter > Snapchat > Bing Paid Search > Podcast Advertising,0,0.0,1
Twitter > Snapchat > Email,1,54.81,0
Twitter > Snapchat > Facebook,1,687.09,1
Twitter > Snapchat > Google Paid Search > Pinterest > Pinterest > Bing Paid Search,0,0.0,1
Twitter > Snapchat > Influencer Marketing > Twitter > Podcast Advertising,0,0.0,1
Twitter > Snapchat > Instagram > LinkedIn > SMS Marketing > Online Display,0,0.0,1
Twitter > Snapchat > Instagram > Referral Programs > LinkedIn,0,0.0,1
Twitter > Snapchat > LinkedIn,0,0.0,3
Twitter > Snapchat > LinkedIn > Organic Search,0,0.0,1
Twitter > Snapchat > LinkedIn > Podcast Advertising > Twitter,0,0.0,1
Twitter > Snapchat > Online Display,0,0.0,3
Twitter > Snapchat > Online Display > Content Marketing,0,0.0,1
Twitter > Snapchat > Online Display > Google Paid Search,0,0.0,1
Twitter > Snapchat > Online Display > Podcast Advertising,0,0.0,1
Twitter > Snapchat > Online Display > Twitter > Online Display > Online Display,0,0.0,1
Twitter > Snapchat > Pinterest,1,563.23,3
Twitter > Snapchat > Pinterest > Content Marketing,0,0.0,1
Twitter > Snapchat > Pinterest > Instagram > Facebook,0,0.0,1
Twitter > Snapchat > Pinterest > Pinterest,0,0.0,1
Twitter > Snapchat > Pinterest > Pinterest > Online Display > Bing Paid Search,0,0.0,1
Twitter > Snapchat > Pinterest > SMS Marketing,0,0.0,1
Twitter > Snapchat > Pinterest > SMS Marketing > Twitter,0,0.0,1
Twitter > Snapchat > Podcast Advertising,1,380.27,4
Twitter > Snapchat > Podcast Advertising > Pinterest > LinkedIn,0,0.0,1
Twitter > Snapchat > Podcast Advertising > Podcast Advertising > Online Display > Organic Search,0,0.0,1
Twitter > Snapchat > Podcast Advertising > TikTok > Pinterest,0,0.0,1
Twitter > Snapchat > Podcast Advertising > Twitter,0,0.0,1
Twitter > Snapchat > Referral Programs,0,0.0,1
Twitter > Snapchat > SMS Marketing,0,0.0,3
Twitter > Snapchat > SMS Marketing > Facebook,0,0.0,1
Twitter > Snapchat > SMS Marketing > Twitter,0,0.0,1
Twitter > Snapchat > Snapchat,0,0.0,1
Twitter > Snapchat > Snapchat > Email > TikTok,0,0.0,1
Twitter > Snapchat > TikTok > SMS Marketing,0,0.0,1
Twitter > Snapchat > Twitter,0,0.0,1
Twitter > Snapchat > Twitter > Podcast Advertising,0,0.0,1
Twitter > Snapchat > Twitter > YouTube,0,0.0,1
Twitter > Snapchat > YouTube > SMS Marketing,0,0.0,1
Twitter > Snapchat > YouTube > SMS Marketing > Online Display > Podcast Advertising,0,0.0,1
Twitter > TikTok,15,9094.89,102
Twitter > TikTok > Affiliate Marketing,0,0.0,1
Twitter > TikTok > Affiliate Marketing > Facebook,0,0.0,1
Twitter > TikTok > Affiliate Marketing > SMS Marketing,0,0.0,1
Twitter > TikTok > Bing Paid Search,1,353.31,2
Twitter > TikTok > Bing Paid Search > Bing Paid Search,0,0.0,1
